,CID,HBondDonorCount,HBondAcceptorCount,MolecularWeight,XLogP,CanonicalSMILES,IsomericSMILES,HitFreq,Include
140,155519110,2,2,341.8,2.9,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)NC(C3=CC=CC=C3)C(=O)N,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)NC(C3=CC=CC=C3)C(=O)N,6,1
142,145988797,3,2,333.9,3.6,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)C,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)C,6,1
143,145987218,2,2,347.9,3.6,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC3=C(N2C)C=CC(=C3)Cl)C,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC3=C(N2C)C=CC(=C3)Cl)C,4,1
145,145980471,3,3,351.8,3.7,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC3=C(N2)C=CC(=C3F)Cl)C,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC3=C(N2)C=CC(=C3F)Cl)C,6,1
146,145966312,1,1,308.8,4.0,C1=CC=C(C=C1)CC2=CN3C4=C(C=C(C=C4)Cl)C=C3C(=O)N2,C1=CC=C(C=C1)CC2=CN3C4=C(C=C(C=C4)Cl)C=C3C(=O)N2,4,1
147,139371897,3,4,287.69,2.0,CC(CN)NC(=O)C1=CC2=CC(=C(C(=C2N1)F)F)Cl,C[C@@H](CN)NC(=O)C1=CC2=CC(=C(C(=C2N1)F)F)Cl,5,1
148,138403809,1,5,475.9,4.9,C1CN(CCC12CN(C2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl)C(=O)C5=CC=C(C=C5)C(F)(F)F,C1CN(CCC12CN(C2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl)C(=O)C5=CC=C(C=C5)C(F)(F)F,3,1
149,137661356,2,2,353.8,2.8,C1C(NC(=O)C2=CC3=CC=CC=C3N21)C(=O)NCC4=CC=C(C=C4)Cl,C1[C@H](NC(=O)C2=CC3=CC=CC=C3N21)C(=O)NCC4=CC=C(C=C4)Cl,4,1
150,137656621,1,2,443.9,4.5,C1C(N(C(=O)C2=CC3=CC=CC=C3N21)CC4=CC=CC=C4)C(=O)NCC5=CC(=CC=C5)Cl,C1[C@H](N(C(=O)C2=CC3=CC=CC=C3N21)CC4=CC=CC=C4)C(=O)NCC5=CC(=CC=C5)Cl,5,1
151,137653162,2,2,353.8,2.8,C1C(NC(=O)C2=CC3=CC=CC=C3N21)C(=O)NCC4=CC(=CC=C4)Cl,C1[C@H](NC(=O)C2=CC3=CC=CC=C3N21)C(=O)NCC4=CC(=CC=C4)Cl,7,1
152,133701256,1,1,220.65,1.9,C1CN2C3=C(C=C(C=C3)Cl)C=C2C(=O)N1,C1CN2C3=C(C=C(C=C3)Cl)C=C2C(=O)N1,5,1
155,121410141,1,3,425.9,4.1,C1CN(CCC12CN(C2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl)C(=O)C5=CC=C(C=C5)F,C1CN(CCC12CN(C2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl)C(=O)C5=CC=C(C=C5)F,7,1
156,121238064,2,3,334.8,2.5,CN1CCN(CC1)CCCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN1CCN(CC1)CCCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,7,1
159,118728589,1,2,367.9,4.9,CCC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C4=CC=CC=C4,CCC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCN(CC3)C4=CC=CC=C4,8,1
166,118727853,3,2,383.9,4.2,CCC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=C(C=C3)NC(=O)C,CCC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=C(C=C3)NC(=O)C,6,1
171,118709359,5,4,498.0,2.3,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC(C(=O)NC(CC3=CC=CC=C3)C(=O)NCC(=O)N)NC(=O)C,CC1=C(C2=C(N1)C=CC(=C2)Cl)C[C@H](C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)NCC(=O)N)NC(=O)C,3,1
173,117979044,1,3,411.9,4.5,C1CN(CCC12CN(C2)CC3=CC(=CC=C3)F)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,C1CN(CCC12CN(C2)CC3=CC(=CC=C3)F)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,6,1
175,117979008,1,3,425.9,4.1,C1CN(CCC12CN(C2)C(=O)C3=CC=C(C=C3)F)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,C1CN(CCC12CN(C2)C(=O)C3=CC=C(C=C3)F)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,7,1
176,117979007,1,3,411.9,4.5,C1CN(CCC12CN(C2)CC3=CC=C(C=C3)F)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,C1CN(CCC12CN(C2)CC3=CC=C(C=C3)F)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,6,1
185,76309850,2,4,474.0,3.3,CCN1CCN(CC1)CCNC(=O)C(C)C2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl,CCN1CCN(CC1)CCNC(=O)[C@H](C)C2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl,6,1
194,72711183,2,1,290.79,4.3,CC1CCC(CC1)NC(=O)C2=CC3=C(N2)C(=CC=C3)Cl,CC1CCC(CC1)NC(=O)C2=CC3=C(N2)C(=CC=C3)Cl,5,1
195,71135396,1,1,324.8,4.8,CC1=CC2=C(C=C1)N(CCC2)C(=O)C3=C(C4=CC=CC=C4N3)Cl,CC1=CC2=C(C=C1)N(CCC2)C(=O)C3=C(C4=CC=CC=C4N3)Cl,6,1
196,70692529,1,2,303.78,2.8,C1CCN(C1)C2CN(C2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl,C1CCN(C1)C2CN(C2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl,3,1
197,70690369,2,3,281.71,1.9,C1CN(CCN1)C(=O)C2=CC3=CC(=CC(=C3N2)F)Cl,C1CN(CCN1)C(=O)C2=CC3=CC(=CC(=C3N2)F)Cl,6,1
198,70681962,2,2,277.75,2.2,C1CNCCN(C1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CNCCN(C1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,4,1
199,70681961,1,2,291.77,2.6,CN1CCCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN1CCCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,3,1
200,66573462,2,2,277.75,2.2,CC1=CC(=CC2=C1NC(=C2)C(=O)N3CC(C3)NC)Cl,CC1=CC(=CC2=C1NC(=C2)C(=O)N3CC(C3)NC)Cl,3,1
201,66573460,2,2,277.75,2.2,CC1=CC(=CC2=C1NC(=C2)C(=O)N3CCNCC3)Cl,CC1=CC(=CC2=C1NC(=C2)C(=O)N3CCNCC3)Cl,6,1
202,66573459,1,3,295.74,2.4,CN1CCN(CC1)C(=O)C2=CC3=CC(=CC(=C3N2)F)Cl,CN1CCN(CC1)C(=O)C2=CC3=CC(=CC(=C3N2)F)Cl,5,1
203,66573458,1,3,295.74,2.4,CN1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3F)Cl,CN1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3F)Cl,5,1
204,60156027,2,2,341.8,4.4,CN(C)C1=CC=C(C=C1)CCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C)C1=CC=C(C=C1)CCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,7,1
205,60156026,3,2,327.8,4.2,CNC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CNC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
206,60156025,3,2,313.8,3.6,C1=CC(=CC=C1CCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)N,C1=CC(=CC=C1CCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)N,6,1
208,60155917,2,3,423.9,4.9,CC(=O)C1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=C(C=C3)N4CCCCC4,CC(=O)C1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=C(C=C3)N4CCCCC4,3,1
214,60155820,3,2,341.8,4.4,CCC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=C(C=C3)N,CCC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=C(C=C3)N,5,1
217,57403864,2,3,435.0,4.2,C1CC(CNC1)N2CCC3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)Cl,C1CC(CNC1)N2CC[C@]3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)Cl,2,1
218,57403860,2,3,435.0,4.2,C1CNCCC1N2CCC3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)Cl,C1CNCCC1N2CC[C@]3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)Cl,2,1
219,57400308,2,3,435.0,4.2,C1CC(CNC1)N2CCC3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)Cl,C1CC(CNC1)N2CC[C@@]3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)Cl,2,0
220,57391645,2,3,435.0,4.2,C1CNCCC1N2CCC3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)Cl,C1CNCCC1N2CC[C@@]3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)Cl,2,0
221,44582213,1,3,371.8,3.9,C1CN(CCN1CC2=CC=C(C=C2)F)C(=O)C3=C(C4=CC=CC=C4N3)Cl,C1CN(CCN1CC2=CC=C(C=C2)F)C(=O)C3=C(C4=CC=CC=C4N3)Cl,4,1
223,44405202,2,4,442.9,3.5,CC1CN(CCN1C(=O)C2=CC3=CC(=CC(=C3N2)NC(=O)C)Cl)CC4=CC=C(C=C4)F,C[C@@H]1CN(CCN1C(=O)C2=CC3=CC(=CC(=C3N2)NC(=O)C)Cl)CC4=CC=C(C=C4)F,4,1
225,44395290,1,2,279.76,2.5,CN(C)CCN(C)C(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CN(C)CCN(C)C(=O)C1=CC2=C(N1)C=CC(=C2)Cl,6,1
226,44389224,2,3,390.9,3.1,CN(C)CCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C)CCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
227,44389223,2,2,347.8,3.5,CCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
228,44389220,2,3,377.9,2.9,COCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,COCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,3,1
229,44389207,2,3,404.9,3.5,CN(C)CCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C)CCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
230,44389203,3,3,376.8,2.0,C1CCC(C1)N(CC(=O)N)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CCC(C1)N(CC(=O)N)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
231,44389202,3,3,391.9,3.0,CC(C)(CN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O,CC(C)(CN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O,3,1
232,44389200,3,3,337.8,1.9,CC(C)N(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CC(C)N(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,4,1
233,44389196,2,3,372.8,2.8,C1CCC(C1)N(CCC#N)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CCC(C1)N(CCC#N)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,4,1
234,44389182,3,3,376.9,2.5,C1CCC(C1)N(CCCN)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CCC(C1)N(CCCN)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,5,1
235,44389177,3,3,351.8,2.5,CC(C)CN(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CC(C)CN(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,4,1
236,44389173,3,3,419.9,4.6,C1CCCCC(CCC1)N(CCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CCCCC(CCC1)N(CCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,4,1
237,44389171,2,2,359.8,3.7,C=CCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C=CCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
238,44389169,3,4,406.9,2.1,COCC(CN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)N,COCC(CN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)N,3,1
239,44389166,2,2,361.9,4.0,CCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
240,44389152,3,3,337.8,2.0,CCCN(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CCCN(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,4,1
241,44389141,3,3,385.8,2.6,C1=CC=C(C=C1)CN(CCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1=CC=C(C=C1)CN(CCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,5,1
242,44389140,3,3,351.8,2.1,CC(C)(C)N(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CC(C)(C)N(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,4,1
244,44389137,3,3,362.9,2.1,C1CCC(C1)N(CCN)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CCC(C1)N(CCN)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
245,44389136,2,4,432.9,2.7,C1CCC(C1)N(CCN2CCOCC2)C(=O)CNC(=O)C3=CC4=C(N3)C=CC(=C4)Cl,C1CCC(C1)N(CCN2CCOCC2)C(=O)CNC(=O)C3=CC4=C(N3)C=CC(=C4)Cl,4,1
246,44389134,3,3,309.75,1.1,CN(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CN(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,4,1
247,44389132,2,2,375.9,4.3,CCCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CCCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
249,44389127,2,3,342.8,2.3,CN(C1=CN=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1=CN=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,1,1
250,44389115,3,3,377.9,2.9,C1CCC(CC1)N(CCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CCC(CC1)N(CCO)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,5,1
251,44389110,2,3,356.8,2.3,CN(CC1=CC=CC=N1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CC1=CC=CC=N1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,5,1
252,44389109,2,2,321.8,2.8,CC(C)(C)N(C)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CC(C)(C)N(C)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,6,1
253,44389108,2,3,404.9,2.6,CN(C)C(=O)CN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C)C(=O)CN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
254,44389107,2,3,391.9,3.3,COCCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,COCCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,5,1
255,44389105,2,2,361.9,4.2,CN(C1CCCCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1CCCCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
256,44389104,2,2,321.8,3.1,CC(C)CN(C)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CC(C)CN(C)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,6,1
257,44389095,2,2,341.8,3.4,CN(C1=CC=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1=CC=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,8,1
258,44389094,2,2,319.78,2.7,CN(C1CCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1CCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
259,44389093,2,2,369.8,3.8,CN(CCC1=CC=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CCC1=CC=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,8,1
260,44389092,2,3,348.8,2.1,CN1CCC(C1)N(C)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN1CCC(C1)N(C)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,5,1
261,44389090,2,2,305.76,2.4,CN(C1CC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1CC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
262,44389089,2,2,355.8,3.3,CN(CC1=CC=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CC1=CC=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,8,1
263,44389080,2,3,349.8,2.2,CN(C1CCOCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1CCOCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
264,44389079,2,2,347.8,3.6,CN(C1CCCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1CCCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,8,1
265,44389078,2,2,321.8,3.1,CCCCN(C)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CCCCN(C)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,7,1
266,44389077,2,3,376.8,1.9,CN(C1CCN(CC1)C=O)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1CCN(CC1)C=O)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,8,1
267,44389073,2,2,319.78,2.6,CN(CC1CC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CC1CC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
268,44389069,2,2,333.8,3.1,CN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
269,44389057,2,5,347.72,2.9,CN(CC(F)(F)F)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CN(CC(F)(F)F)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,5,1
270,44389056,3,3,351.8,2.4,CCCCN(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,CCCCN(CCO)C(=O)CNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl,4,1
271,44389055,2,3,419.9,4.1,CC(C)OCCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CC(C)OCCCN(C1CCCC1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,4,1
272,44389053,2,2,387.9,4.4,C1CCC(C1)N(C2CCCC2)C(=O)CNC(=O)C3=CC4=C(N3)C=CC(=C4)Cl,C1CCC(C1)N(C2CCCC2)C(=O)CNC(=O)C3=CC4=C(N3)C=CC(=C4)Cl,5,1
273,44389051,2,3,362.8,1.5,CN(C1CCN(C1)C=O)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(C1CCN(C1)C=O)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,3,1
274,44389049,2,3,356.8,2.2,CN(CC1=CN=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CC1=CN=CC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,2,1
275,44389048,2,3,356.8,2.2,CN(CC1=CC=NC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CN(CC1=CC=NC=C1)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,5,1
276,44358224,2,3,430.9,3.9,C1C(C(=O)N(C2=CC=CC=C21)CC3=CC=CC=N3)NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl,C1[C@H](C(=O)N(C2=CC=CC=C21)CC3=CC=CC=N3)NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl,4,1
277,44358209,2,3,430.9,3.9,C1C(C(=O)N(C2=CC=CC=C21)CC3=CC=CC=N3)NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl,C1[C@@H](C(=O)N(C2=CC=CC=C21)CC3=CC=CC=N3)NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl,4,0
278,44358198,2,3,430.9,3.9,C1C(C(=O)N(C2=CC=CC=C21)CC3=CN=CC=C3)NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl,C1C(C(=O)N(C2=CC=CC=C21)CC3=CN=CC=C3)NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl,4,1
279,44358150,2,2,353.8,3.4,CN1C2=CC=CC=C2CC(C1=O)NC(=O)C3=CC4=C(N3)C=CC=C4Cl,CN1C2=CC=CC=C2CC(C1=O)NC(=O)C3=CC4=C(N3)C=CC=C4Cl,10,1
280,44358036,2,3,430.9,3.9,C1C(C(=O)N(C2=CC=CC=C21)CC3=CC=CC=N3)NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl,C1C(C(=O)N(C2=CC=CC=C21)CC3=CC=CC=N3)NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl,4,0
281,44305498,1,3,449.9,2.5,CN1CCN=C1C2=CC=C(C=C2)C(=O)N3CCN(CC3)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,CN1CCN=C1C2=CC=C(C=C2)C(=O)N3CCN(CC3)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,4,1
283,42323702,2,4,491.0,4.6,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCC4=C(C(=NC=C4C3)C)CNC(=O)C5=CC=CC=C5F,CC1=C(NC2=C1C=C(C=C2)Cl)C(=O)N3CCC4=C(C(=NC=C4C3)C)CNC(=O)C5=CC=CC=C5F,2,1
285,16482860,2,1,333.2,4.9,C1=CC(=CC=C1CCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)Cl,C1=CC(=CC=C1CCNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)Cl,6,1
286,16482857,2,2,302.73,3.9,C1=CC(=CC=C1CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)F,C1=CC(=CC=C1CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)F,6,1
287,16405913,1,2,339.8,3.8,C1CCN(C(C1)C2=CN=CC=C2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl,C1CCN(C(C1)C2=CN=CC=C2)C(=O)C3=CC4=C(N3)C=CC(=C4)Cl,1,1
288,11337304,2,3,358.8,2.9,C1CCC(C1)N(CC#N)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CCC(C1)N(CC#N)C(=O)CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,4,1
289,11324804,2,1,324.8,4.3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC(=O)C4=CC=CC=C4,C1C[C@H](C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC(=O)C4=CC=CC=C4,4,1
290,11186400,2,1,324.8,4.3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC(=O)C4=CC=CC=C4,C1C[C@@H](C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC(=O)C4=CC=CC=C4,4,0
292,10432804,2,6,429.8,4.1,CC(C)C(C(=O)C(F)(F)F)NC(=O)CN1CCC2=C(C1=O)NC3=C2C=C(C=C3)Cl,CC(C)C(C(=O)C(F)(F)F)NC(=O)CN1CCC2=C(C1=O)NC3=C2C=C(C=C3)Cl,3,1
293,9209859,2,1,284.74,4.2,C1=CC=C2C(=C1)C=C(N2)C(=O)NCC3=CC(=CC=C3)Cl,C1=CC=C2C(=C1)C=C(N2)C(=O)NCC3=CC(=CC=C3)Cl,7,1
294,7368893,2,1,270.71,3.8,C1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,4,1
295,7326141,1,2,291.73,1.8,C1CN(CCN1C=O)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,C1CN(CCN1C=O)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,6,1
296,5029022,0,2,353.8,4.0,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)N3CCN(CC3)C4=CC=CC=C4,CN1C2=C(C=C(C=C2)Cl)C=C1C(=O)N3CCN(CC3)C4=CC=CC=C4,3,1
297,4976396,1,2,292.76,3.0,CC1CN(CC(O1)C)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,CC1CN(CC(O1)C)C(=O)C2=CC3=C(N2)C=CC(=C3)Cl,1,1
